fseqno,timestamp,car_count,inf_latency,model,gpu_util,gpu_power,network,gpu_mem,cpu_power,cpu_util,cpu_mem
1946,1738074759,10.0,0.0031311511993408,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1947,1738074759,9.0,0.013040542602539,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1948,1738074759,10.0,0.003016710281372,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1949,1738074760,7.0,0.0030755996704101,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1950,1738074760,9.0,0.003685712814331,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1951,1738074760,9.0,0.0029280185699462,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1952,1738074760,8.0,0.0034887790679931,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1953,1738074760,6.0,0.0029458999633789,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1954,1738074760,6.0,0.0030462741851806,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1955,1738074760,7.0,0.0029132366180419,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1956,1738074760,7.0,0.0030865669250488,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1957,1738074760,5.0,0.0031862258911132,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1958,1738074760,6.0,0.0028769969940185,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1959,1738074760,6.0,0.0031743049621582,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1960,1738074760,6.0,0.0031101703643798,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1961,1738074760,7.0,0.0029821395874023,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1962,1738074760,7.0,0.0031788349151611,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1963,1738074760,6.0,0.0029017925262451,yolov8n,6.0,40.0,0.0,1.0,58.024173,230.7101542,16466.2368
1964,1738074761,6.0,0.0031001567840576,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1965,1738074761,7.0,0.0034918785095214,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1966,1738074761,7.0,0.0035760402679443,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1967,1738074761,8.0,0.0031042098999023,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1968,1738074761,7.0,0.0032904148101806,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1969,1738074761,8.0,0.00325608253479,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1970,1738074761,9.0,0.0035221576690673,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1971,1738074761,7.0,0.0032267570495605,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1972,1738074761,8.0,0.0032484531402587,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1973,1738074761,7.0,0.0031092166900634,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1974,1738074761,7.0,0.0036959648132324,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1975,1738074761,8.0,0.0032031536102294,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1976,1738074761,8.0,0.0030906200408935,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1977,1738074761,9.0,0.003014326095581,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1978,1738074761,5.0,0.00347900390625,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1979,1738074762,6.0,0.0028700828552246,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1980,1738074762,6.0,0.0028700828552246,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1981,1738074762,6.0,0.0066533088684082,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1982,1738074762,7.0,0.002979040145874,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1983,1738074762,8.0,0.003075361251831,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1984,1738074762,6.0,0.0028400421142578,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1985,1738074762,6.0,0.0029311180114746,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1986,1738074762,6.0,0.0029668807983398,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1987,1738074762,5.0,0.0033683776855468,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1988,1738074762,5.0,0.0033683776855468,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1989,1738074762,5.0,0.0033683776855468,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1990,1738074762,6.0,0.0031442642211914,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1991,1738074762,6.0,0.0108263492584228,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1992,1738074762,5.0,0.0132205486297607,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1993,1738074762,6.0,0.003502607345581,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1994,1738074762,5.0,0.0029435157775878,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1995,1738074762,7.0,0.002948522567749,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1996,1738074763,6.0,0.0030829906463623,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1997,1738074763,5.0,0.0030312538146972,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1998,1738074763,8.0,0.0031673908233642,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
1999,1738074763,6.0,0.0027918815612792,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2000,1738074763,7.0,0.0034418106079101,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2001,1738074763,7.0,0.0031986236572265,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2002,1738074763,8.0,0.0030863285064697,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2003,1738074763,8.0,0.0031547546386718,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2004,1738074763,9.0,0.0029273033142089,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2005,1738074763,9.0,0.002955675125122,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2006,1738074763,10.0,0.0030205249786376,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2007,1738074764,7.0,0.0035061836242675,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2008,1738074764,9.0,0.0031962394714355,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2009,1738074764,6.0,0.0031657218933105,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2010,1738074764,7.0,0.0033118724822998,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2011,1738074764,9.0,0.0034656524658203,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2012,1738074764,9.0,0.0034008026123046,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2013,1738074764,10.0,0.0028371810913085,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2014,1738074764,7.0,0.003483772277832,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2015,1738074764,9.0,0.0028057098388671,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2016,1738074764,10.0,0.0034821033477783,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2017,1738074764,9.0,0.0028913021087646,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2018,1738074764,8.0,0.0035064220428466,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2019,1738074764,8.0,0.0030689239501953,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2020,1738074764,11.0,0.0030715465545654,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2021,1738074764,10.0,0.0034358501434326,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2022,1738074765,9.0,0.0030035972595214,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2023,1738074765,9.0,0.0031590461730957,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2024,1738074765,7.0,0.0030100345611572,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2025,1738074765,9.0,0.0031628608703613,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2026,1738074765,7.0,0.0032670497894287,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2027,1738074765,7.0,0.0031964778900146,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2028,1738074765,8.0,0.0029330253601074,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2029,1738074765,8.0,0.00333833694458,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2030,1738074765,9.0,0.0035605430603027,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2031,1738074765,7.0,0.0032885074615478,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2032,1738074765,7.0,0.0027997493743896,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2033,1738074765,9.0,0.0033817291259765,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2034,1738074765,10.0,0.0031604766845703,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2035,1738074765,8.0,0.0029833316802978,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2036,1738074765,8.0,0.0035419464111328,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2037,1738074766,7.0,0.0032918453216552,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2038,1738074766,10.0,0.0030064582824707,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2039,1738074766,9.0,0.002986192703247,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2040,1738074766,8.0,0.0033302307128906,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2041,1738074766,8.0,0.0034873485565185,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2042,1738074766,8.0,0.0028955936431884,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2043,1738074766,6.0,0.0037870407104492,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2044,1738074766,7.0,0.0031592845916748,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2045,1738074766,5.0,0.0032711029052734,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2046,1738074766,9.0,0.0032582283020019,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2047,1738074766,9.0,0.0358996391296386,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2048,1738074766,10.0,0.0032038688659667,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2049,1738074766,10.0,0.0032038688659667,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2050,1738074766,8.0,0.0033302307128906,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2051,1738074766,8.0,0.0033302307128906,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2052,1738074767,5.0,0.0033037662506103,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2053,1738074767,7.0,0.0033421516418457,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2054,1738074767,5.0,0.002960205078125,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2055,1738074767,7.0,0.0028791427612304,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2056,1738074767,6.0,0.0028860569000244,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2057,1738074767,7.0,0.003488540649414,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2058,1738074767,7.0,0.003080129623413,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2059,1738074767,7.0,0.0029132366180419,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2060,1738074767,8.0,0.0029382705688476,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2061,1738074767,7.0,0.0032587051391601,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2062,1738074767,7.0,0.0031414031982421,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2063,1738074767,8.0,0.0029981136322021,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2064,1738074767,6.0,0.0027048587799072,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2065,1738074767,7.0,0.0032985210418701,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2066,1738074767,6.0,0.0029468536376953,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2067,1738074768,6.0,0.0029623508453369,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2068,1738074768,7.0,0.0031290054321289,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2069,1738074768,8.0,0.003108263015747,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2070,1738074768,7.0,0.0032229423522949,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2071,1738074768,5.0,0.0031421184539794,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2072,1738074768,8.0,0.0036454200744628,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2073,1738074768,7.0,0.002979040145874,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2074,1738074768,6.0,0.00286865234375,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2075,1738074768,7.0,0.0028996467590332,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2076,1738074768,8.0,0.0030686855316162,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2077,1738074768,7.0,0.0029666423797607,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2078,1738074768,7.0,0.003239631652832,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2079,1738074768,6.0,0.0028278827667236,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2080,1738074768,5.0,0.0027563571929931,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2081,1738074768,8.0,0.0034155845642089,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2082,1738074769,4.0,0.0030140876770019,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2083,1738074769,6.0,0.0029637813568115,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2084,1738074769,4.0,0.0032110214233398,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2085,1738074769,4.0,0.0033686161041259,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2086,1738074769,8.0,0.0141694545745849,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2087,1738074769,5.0,0.0034728050231933,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2088,1738074769,6.0,0.0032093524932861,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2089,1738074769,7.0,0.0030546188354492,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2090,1738074769,4.0,0.0032482147216796,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2091,1738074769,5.0,0.002824068069458,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2092,1738074769,4.0,0.0030159950256347,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2093,1738074769,9.0,0.0033571720123291,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2094,1738074769,5.0,0.0108802318572998,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2095,1738074769,5.0,0.0035288333892822,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2096,1738074769,7.0,0.0028676986694335,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2097,1738074769,7.0,0.0028676986694335,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2098,1738074769,7.0,0.0028676986694335,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2099,1738074770,10.0,0.0032038688659667,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2100,1738074770,10.0,0.0030336380004882,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2101,1738074770,9.0,0.0036487579345703,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2102,1738074770,9.0,0.003042459487915,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2103,1738074770,10.0,0.0033357143402099,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2104,1738074770,8.0,0.0034103393554687,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2105,1738074770,10.0,0.0037939548492431,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2106,1738074770,5.0,0.0028800964355468,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2107,1738074770,7.0,0.0030393600463867,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2108,1738074770,5.0,0.002915620803833,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2109,1738074770,9.0,0.0033190250396728,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2110,1738074770,9.0,0.0031719207763671,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2111,1738074770,6.0,0.0030560493469238,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2112,1738074770,7.0,0.0029938220977783,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2113,1738074770,7.0,0.0031197071075439,yolov8n,5.0,40.0,271508.0,1.0,58.263751,241.4986566,16480.259
2114,1738074771,10.0,0.0033469200134277,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2115,1738074771,9.0,0.0032978057861328,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2116,1738074771,8.0,0.0031046867370605,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2117,1738074771,8.0,0.0029859542846679,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2118,1738074771,8.0,0.0030412673950195,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2119,1738074771,8.0,0.0030152797698974,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2120,1738074771,8.0,0.0029077529907226,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2121,1738074771,8.0,0.0034728050231933,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2122,1738074771,8.0,0.0030717849731445,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2123,1738074771,10.0,0.0036020278930664,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2124,1738074771,8.0,0.0033743381500244,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2125,1738074771,9.0,0.0033571720123291,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2126,1738074771,10.0,0.0031104087829589,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2127,1738074771,11.0,0.0035092830657958,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2128,1738074771,9.0,0.0029888153076171,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2129,1738074772,8.0,0.0028822422027587,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2130,1738074772,8.0,0.0035386085510253,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2131,1738074772,7.0,0.0180838108062744,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2132,1738074772,8.0,0.0117185115814208,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2133,1738074772,8.0,0.0031931400299072,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2134,1738074772,8.0,0.0035386085510253,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2135,1738074772,8.0,0.0035386085510253,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2136,1738074772,6.0,0.003098726272583,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2137,1738074772,7.0,0.0032060146331787,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2138,1738074772,7.0,0.0029342174530029,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2139,1738074772,7.0,0.0029680728912353,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2140,1738074772,9.0,0.0029726028442382,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2141,1738074772,7.0,0.0029177665710449,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2142,1738074772,7.0,0.0032036304473876,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2143,1738074772,8.0,0.0029342174530029,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2144,1738074772,10.0,0.0029795169830322,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2145,1738074772,7.0,0.0030863285064697,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2146,1738074773,10.0,0.0032525062561035,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2147,1738074773,7.0,0.0032966136932373,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2148,1738074773,12.0,0.0029923915863037,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2149,1738074773,10.0,0.0031361579895019,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2150,1738074773,9.0,0.0030879974365234,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2151,1738074773,9.0,0.0038518905639648,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2152,1738074773,10.0,0.0033230781555175,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2153,1738074773,7.0,0.0030004978179931,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2154,1738074773,10.0,0.0029535293579101,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2155,1738074773,11.0,0.0036523342132568,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2156,1738074773,10.0,0.0030512809753417,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2157,1738074773,9.0,0.0031545162200927,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2158,1738074773,10.0,0.0029990673065185,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2159,1738074774,10.0,0.003535509109497,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2160,1738074774,8.0,0.0029783248901367,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2161,1738074774,8.0,0.0034244060516357,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2162,1738074774,8.0,0.0030274391174316,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2163,1738074774,8.0,0.0030250549316406,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2164,1738074774,8.0,0.0030477046966552,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2165,1738074774,9.0,0.0036194324493408,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2166,1738074774,10.0,0.0029687881469726,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2167,1738074774,10.0,0.0034999847412109,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2168,1738074774,10.0,0.0030944347381591,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2169,1738074774,9.0,0.0032203197479248,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2170,1738074774,10.0,0.003464937210083,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2171,1738074774,8.0,0.0033059120178222,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2172,1738074774,9.0,0.0034132003784179,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2173,1738074775,9.0,0.0034365653991699,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2174,1738074775,6.0,0.002986192703247,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2175,1738074775,8.0,0.0034728050231933,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2176,1738074775,8.0,0.0030546188354492,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
2177,1738074775,7.0,0.0030572414398193,yolov8n,6.0,40.0,0.0,1.0,57.599584,231.2435657,16489.6286
