fseqno,timestamp,car_count,inf_latency,model,gpu_util,gpu_power,network,gpu_mem,cpu_power,cpu_util,cpu_mem
8228,1738078344,14,0.0054776668548583,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8229,1738078344,14,0.0054776668548583,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8230,1738078344,14,0.0054776668548583,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8231,1738078344,14,0.0055849552154541,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8232,1738078344,12,0.0056400299072265,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8233,1738078344,11,0.0056028366088867,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8234,1738078344,11,0.0053927898406982,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8235,1738078344,11,0.0052051544189453,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8236,1738078344,10,0.005378246307373,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8237,1738078344,10,0.0055298805236816,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8238,1738078344,11,0.0056023597717285,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8239,1738078344,12,0.0057063102722167,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8240,1738078344,9,0.0053522586822509,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8241,1738078344,12,0.0051681995391845,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8242,1738078345,10,0.0051476955413818,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8243,1738078345,12,0.0052013397216796,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8244,1738078345,13,0.0054614543914794,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8245,1738078345,13,0.0053749084472656,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8246,1738078345,13,0.0053491592407226,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8247,1738078345,15,0.0053286552429199,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8248,1738078345,14,0.0054025650024414,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8249,1738078345,17,0.0055441856384277,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8250,1738078345,16,0.0057315826416015,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8251,1738078345,15,0.0055196285247802,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8252,1738078345,15,0.005516767501831,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8253,1738078345,16,0.0055229663848876,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8254,1738078346,13,0.0057904720306396,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8255,1738078346,13,0.0056414604187011,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8256,1738078346,13,0.0055792331695556,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8257,1738078346,12,0.0054583549499511,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8258,1738078346,14,0.005558967590332,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8259,1738078346,14,0.0058169364929199,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8260,1738078346,12,0.0053048133850097,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8261,1738078346,12,0.0057132244110107,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8262,1738078346,12,0.0055022239685058,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8263,1738078346,12,0.0056538581848144,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8264,1738078346,13,0.0059590339660644,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8265,1738078346,13,0.005950927734375,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8266,1738078346,12,0.0058653354644775,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8267,1738078346,13,0.005887746810913,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8268,1738078346,13,0.0052356719970703,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8269,1738078347,12,0.0055766105651855,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8270,1738078347,12,0.0058655738830566,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8271,1738078347,11,0.0059595108032226,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8272,1738078347,13,0.0060231685638427,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8273,1738078347,12,0.0060172080993652,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8274,1738078347,13,0.0055844783782958,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8275,1738078347,10,0.005847692489624,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8276,1738078347,13,0.0053784847259521,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8277,1738078347,14,0.0055618286132812,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8278,1738078347,13,0.0061004161834716,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8279,1738078347,13,0.005894660949707,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8280,1738078347,13,0.0059475898742675,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8281,1738078347,13,0.0055925846099853,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8282,1738078347,13,0.0052659511566162,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8283,1738078347,14,0.0054731369018554,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8284,1738078348,15,0.0054152011871337,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8285,1738078348,13,0.0058295726776123,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8286,1738078348,13,0.0060107707977294,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8287,1738078348,12,0.0056283473968505,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8288,1738078348,13,0.0058491230010986,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8289,1738078348,12,0.0054268836975097,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8290,1738078348,12,0.0057539939880371,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8291,1738078348,12,0.0223171710968017,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8292,1738078348,13,0.0171923637390136,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8293,1738078348,11,0.0053992271423339,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8294,1738078348,11,0.0053992271423339,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8295,1738078348,11,0.0053992271423339,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8296,1738078348,10,0.0058667659759521,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8297,1738078348,11,0.0058212280273437,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8298,1738078348,11,0.0066266059875488,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8299,1738078349,12,0.0054295063018798,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8300,1738078349,13,0.0054566860198974,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8301,1738078349,11,0.0058896541595458,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8302,1738078349,12,0.0056695938110351,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8303,1738078349,11,0.0058481693267822,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8304,1738078349,12,0.0058143138885498,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8305,1738078349,13,0.0054342746734619,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8306,1738078349,14,0.0056259632110595,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8307,1738078349,13,0.0054285526275634,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8308,1738078349,12,0.0058281421661376,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8309,1738078349,14,0.0055079460144042,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8310,1738078349,13,0.0058939456939697,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8311,1738078349,14,0.0060207843780517,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8312,1738078349,14,0.0058627128601074,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8313,1738078349,13,0.0057227611541748,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8314,1738078350,13,0.0058283805847167,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8315,1738078350,12,0.005383014678955,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8316,1738078350,12,0.0053460597991943,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8317,1738078350,12,0.0053987503051757,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8318,1738078350,12,0.0058000087738037,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8319,1738078350,13,0.0054545402526855,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8320,1738078350,13,0.0054636001586914,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8321,1738078350,11,0.0055458545684814,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8322,1738078350,12,0.0055062770843505,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8323,1738078350,13,0.0065007209777832,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8324,1738078350,12,0.0056800842285156,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8325,1738078350,12,0.0057497024536132,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8326,1738078350,10,0.0057435035705566,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8327,1738078350,12,0.0055599212646484,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8328,1738078350,12,0.0056099891662597,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8329,1738078351,11,0.0052964687347412,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8330,1738078351,10,0.0054214000701904,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8331,1738078351,11,0.0183887481689453,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8332,1738078351,9,0.0168704986572265,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8333,1738078351,9,0.0063917636871337,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8334,1738078351,9,0.0056889057159423,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8335,1738078351,9,0.0056889057159423,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8336,1738078351,9,0.0056889057159423,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8337,1738078351,10,0.0053210258483886,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8338,1738078351,10,0.0056419372558593,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8339,1738078351,11,0.00575852394104,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8340,1738078351,10,0.0054705142974853,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8341,1738078351,11,0.0056800842285156,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8342,1738078351,12,0.0065734386444091,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8343,1738078351,9,0.0053188800811767,yolov8m,2.0,42.0,134716.0,0.0,58.531651,212.5968906,16612.7735
8344,1738078352,12,0.0053873062133789,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8345,1738078352,13,0.0055561065673828,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8346,1738078352,11,0.0053286552429199,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8347,1738078352,13,0.005882978439331,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8348,1738078352,13,0.0053701400756835,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8349,1738078352,10,0.005507469177246,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8350,1738078352,12,0.0055799484252929,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8351,1738078352,11,0.0054106712341308,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8352,1738078352,11,0.0053920745849609,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8353,1738078352,10,0.0057446956634521,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8354,1738078352,13,0.0054323673248291,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8355,1738078352,13,0.0057108402252197,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8356,1738078352,14,0.0058295726776123,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8357,1738078352,11,0.005295991897583,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8358,1738078352,12,0.0054554939270019,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8359,1738078353,9,0.0052149295806884,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8360,1738078353,11,0.0054094791412353,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8361,1738078353,13,0.0058851242065429,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8362,1738078353,13,0.0057551860809326,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8363,1738078353,12,0.005732774734497,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8364,1738078353,12,0.0053443908691406,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8365,1738078353,13,0.0055491924285888,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8366,1738078353,13,0.0052754878997802,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8367,1738078353,14,0.005411148071289,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8368,1738078353,11,0.005383014678955,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8369,1738078353,11,0.0053269863128662,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8370,1738078353,10,0.0053672790527343,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8371,1738078353,11,0.005279541015625,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8372,1738078353,10,0.0052947998046875,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8373,1738078353,12,0.005589485168457,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8374,1738078354,12,0.0216040611267089,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8375,1738078354,12,0.0160775184631347,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8376,1738078354,11,0.0053431987762451,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8377,1738078354,12,0.0055556297302246,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8378,1738078354,12,0.0052704811096191,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8379,1738078354,9,0.0052657127380371,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8380,1738078354,11,0.0052385330200195,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8381,1738078354,10,0.0057668685913085,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8382,1738078354,11,0.005462646484375,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8383,1738078354,11,0.0053067207336425,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8384,1738078354,11,0.0059103965759277,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8385,1738078354,11,0.0062160491943359,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8386,1738078354,11,0.0063741207122802,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8387,1738078354,10,0.0061984062194824,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8388,1738078354,10,0.0059940814971923,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8389,1738078354,12,0.0055556297302246,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8390,1738078354,12,0.0055556297302246,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8391,1738078354,13,0.0065162181854248,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8392,1738078355,12,0.0054214000701904,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8393,1738078355,12,0.0056331157684326,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8394,1738078355,12,0.0063846111297607,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8395,1738078355,10,0.0057010650634765,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8396,1738078355,11,0.0052330493927001,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8397,1738078355,11,0.0059401988983154,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8398,1738078355,12,0.005699872970581,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8399,1738078355,12,0.0056190490722656,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8400,1738078355,12,0.0053675174713134,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8401,1738078355,12,0.0054726600646972,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8402,1738078355,14,0.0053670406341552,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8403,1738078356,11,0.006596565246582,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8404,1738078356,12,0.0058851242065429,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8405,1738078356,11,0.0057473182678222,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8406,1738078356,11,0.0056490898132324,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8407,1738078356,12,0.006655216217041,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8408,1738078356,13,0.0053327083587646,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8409,1738078356,13,0.0057694911956787,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8410,1738078356,12,0.0058152675628662,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8411,1738078356,13,0.005669355392456,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8412,1738078356,12,0.0059754848480224,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
8413,1738078356,11,0.0056626796722412,yolov8m,4.0,42.0,161644.0,1.0,58.898064000000005,223.2807067,16537.7179
